   1.45301000000000       -2.86167249023703     
   1.45302000000000       -2.86167249346601     
   1.45303000000000       -2.86167249664595     
   1.45304000000000       -2.86167249977686     
   1.45305000000000       -2.86167250285874     
   1.45306000000000       -2.86167250589159     
   1.45307000000000       -2.86167250887541     
   1.45308000000000       -2.86167251181021     
   1.45309000000000       -2.86167251469597     
   1.45310000000000       -2.86167251753271     
   1.45311000000000       -2.86167252032043     
   1.45312000000000       -2.86167252305912     
   1.45313000000000       -2.86167252574879     
   1.45314000000000       -2.86167252838943     
   1.45315000000000       -2.86167253098106     
   1.45316000000000       -2.86167253352366     
   1.45317000000000       -2.86167253601725     
   1.45318000000000       -2.86167253846182     
   1.45319000000000       -2.86167254085737     
   1.45320000000000       -2.86167254320390     
   1.45321000000000       -2.86167254550142     
   1.45322000000000       -2.86167254774992     
   1.45323000000000       -2.86167254994941     
   1.45324000000000       -2.86167255209989     
   1.45325000000000       -2.86167255420136     
   1.45326000000000       -2.86167255625382     
   1.45327000000000       -2.86167255825727     
   1.45328000000000       -2.86167256021170     
   1.45329000000000       -2.86167256211713     
   1.45330000000000       -2.86167256397356     
   1.45331000000000       -2.86167256578098     
   1.45332000000000       -2.86167256753939     
   1.45333000000000       -2.86167256924880     
   1.45334000000000       -2.86167257090921     
   1.45335000000000       -2.86167257252062     
   1.45336000000000       -2.86167257408303     
   1.45337000000000       -2.86167257559643     
   1.45338000000000       -2.86167257706084     
   1.45339000000000       -2.86167257847625     
   1.45340000000000       -2.86167257984266     
   1.45341000000000       -2.86167258116008     
   1.45342000000000       -2.86167258242850     
   1.45343000000000       -2.86167258364793     
   1.45344000000000       -2.86167258481836     
   1.45345000000000       -2.86167258593981     
   1.45346000000000       -2.86167258701226     
   1.45347000000000       -2.86167258803572     
   1.45348000000000       -2.86167258901019     
   1.45349000000000       -2.86167258993568     
   1.45350000000000       -2.86167259081218     
   1.45351000000000       -2.86167259163969     
   1.45352000000000       -2.86167259241821     
   1.45353000000000       -2.86167259314776     
   1.45354000000000       -2.86167259382831     
   1.45355000000000       -2.86167259445989     
   1.45356000000000       -2.86167259504249     
   1.45357000000000       -2.86167259557610     
   1.45358000000000       -2.86167259606074     
   1.45359000000000       -2.86167259649639     
   1.45360000000000       -2.86167259688307     
   1.45361000000000       -2.86167259722078     
   1.45362000000000       -2.86167259750950     
   1.45363000000000       -2.86167259774926     
   1.45364000000000       -2.86167259794004     
   1.45365000000000       -2.86167259808184     
   1.45366000000000       -2.86167259817468     
   1.45367000000000       -2.86167259821854     
   1.45368000000000       -2.86167259821344     
   1.45369000000000       -2.86167259815937     
   1.45370000000000       -2.86167259805632     
   1.45371000000000       -2.86167259790432     
   1.45372000000000       -2.86167259770334     
   1.45373000000000       -2.86167259745340     
   1.45374000000000       -2.86167259715450     
   1.45375000000000       -2.86167259680663     
   1.45376000000001       -2.86167259640981     
   1.45377000000001       -2.86167259596402     
   1.45378000000001       -2.86167259546927     
   1.45379000000001       -2.86167259492556     
   1.45380000000001       -2.86167259433290     
   1.45381000000001       -2.86167259369127     
   1.45382000000001       -2.86167259300069     
   1.45383000000001       -2.86167259226116     
   1.45384000000001       -2.86167259147267     
   1.45385000000001       -2.86167259063523     
   1.45386000000001       -2.86167258974884     
   1.45387000000001       -2.86167258881349     
   1.45388000000001       -2.86167258782920     
   1.45389000000001       -2.86167258679595     
   1.45390000000001       -2.86167258571376     
   1.45391000000001       -2.86167258458262     
   1.45392000000001       -2.86167258340254     
   1.45393000000001       -2.86167258217350     
   1.45394000000001       -2.86167258089553     
   1.45395000000001       -2.86167257956861     
   1.45396000000001       -2.86167257819275     
   1.45397000000001       -2.86167257676794     
   1.45398000000001       -2.86167257529420     
   1.45399000000001       -2.86167257377151     
   1.45400000000001       -2.86167257219989     
   1.45401000000001       -2.86167257057933     
   1.45402000000001       -2.86167256890983     
   1.45403000000001       -2.86167256719140     
   1.45404000000001       -2.86167256542403     
   1.45405000000001       -2.86167256360773     
   1.45406000000001       -2.86167256174250     
   1.45407000000001       -2.86167255982833     
   1.45408000000001       -2.86167255786523     
   1.45409000000001       -2.86167255585321     
   1.45410000000001       -2.86167255379225     
   1.45411000000001       -2.86167255168237     
   1.45412000000001       -2.86167254952355     
   1.45413000000001       -2.86167254731582     
   1.45414000000001       -2.86167254505916     
   1.45415000000001       -2.86167254275357     
   1.45416000000001       -2.86167254039906     
   1.45417000000001       -2.86167253799563     
   1.45418000000001       -2.86167253554327     
   1.45419000000001       -2.86167253304200     
   1.45420000000001       -2.86167253049181     
